"date","state","unweighted_ili","state_pos","region_pos","hybrid_pos","region.x","ILIp","flu_av7","flu_per_cap_av7","mask_av7","rr_av7","gp_av7","park_av7","transit_av7","work_av7","resid_av7","school_av7","elderly_av7","mask_policy_av7"
2020-11-29,"KS",1.55023,1.02,0.15949,1.02,7,0.00015812346,1.28571428571429,0.0441323621729167,0.693942857142857,-25.2857142857143,-14.5714285714286,17.5714285714286,-17.2857142857143,-35.8571428571429,11,2,2,3
2020-11-29,"KY",1.64026,0,0.823995,0,4,0,2.28571428571429,0.0511611813513273,0.740528571428572,-31.1428571428571,-9.57142857142857,13.1428571428571,-15.1428571428571,-37.7142857142857,11.5714285714286,2,2,3
2020-11-29,"LA",1.03682,0,1.25041,0,6,0,0.428571428571429,0.00921898084904232,0.647657142857143,-28.2857142857143,-13.2857142857143,-36,-25.4285714285714,-35,9.85714285714286,2,2,3
2020-11-29,"ME",0.477042,0,0.154639,0,1,0,0,0,0.758085714285714,-26.2857142857143,-14,14,-24.7142857142857,-33.5714285714286,11,1,1,3
2020-11-29,"MD",1.5887,0.27,0.0894454,0.27,3,4.28949e-05,0.142857142857143,0.00236296236084515,0.809985714285714,-30.2857142857143,-18.7142857142857,12.1428571428571,-46,-42.1428571428571,16,2,3,4
2020-11-29,"MA",1.09717,0.23,0.154639,0.23,1,2.523491e-05,0.142857142857143,0.00205564545920971,0.8262,-34,-23.5714285714286,-5.57142857142857,-56.5714285714286,-43.1428571428571,15.5714285714286,1.71428571428571,2,4
2020-11-29,"MI",0.326924,0.08,0.0521648,0.08,5,2.615392e-06,0.857142857142857,0.00858270882563811,0.763871428571429,-35.5714285714286,-15.4285714285714,16.7142857142857,-40,-41.4285714285714,14.4285714285714,2,3,3
2020-11-29,"MN",0.332557,0,0.0521648,0,5,0,0.285714285714286,0.0050661866893848,0.7768,-35.4285714285714,-18.8571428571429,0.142857142857143,-49.7142857142857,-43.1428571428571,16.7142857142857,2,2,2
2020-11-29,"MS",2.33068,0,0.823995,0,4,0,1,0.0336004682561256,0.651057142857143,-22.7142857142857,-13.7142857142857,-9.28571428571428,-3.71428571428571,-34,9.28571428571428,2,2,3
2020-11-29,"MO",1.38422,0.14,0.15949,0.14,7,1.937908e-05,2,0.0325869403274466,0.6654,-23,-11.1428571428571,11.7142857142857,-23.7142857142857,-35.1428571428571,10.5714285714286,2,2,3
2020-11-29,"MT",0.906344,0,0.0971817,0,8,0,0,0,0.669,-23,-11.1428571428571,7,-16,-31.7142857142857,9.71428571428571,1.71428571428571,3,3
2020-11-29,"NE",1.10651,0,0.15949,0,7,0,0,0,0.690414285714286,-23.5714285714286,-11.2857142857143,3.71428571428571,-24.1428571428571,-34.7142857142857,12.4285714285714,1,2,2
2020-11-29,"NV",2.04537,NA,0.100075,0.100075,9,2.0469040275e-05,1.57142857142857,0.0510178241436009,0.766414285714286,-28.2857142857143,-14.2857142857143,-34.1428571428571,-40.5714285714286,-39.7142857142857,12.7142857142857,3,2,3
2020-11-29,"NH",0.184957,NA,0.154639,0.154639,1,2.8601565523e-06,0,0,0.771428571428571,-24.1428571428571,-14.2857142857143,8.57142857142857,-35.2857142857143,-36.2857142857143,13.8571428571429,2,2,3
2020-11-29,"NJ",3.31967,NA,0.0388727,0.0388727,2,1.29044536009e-05,1.14285714285714,0.0128668396291584,0.786757142857143,-30.2857142857143,-14.8571428571429,11.5714285714286,-45.7142857142857,-42,15.2857142857143,2,2,3
2020-11-29,"NM",2.16117,0,1.25041,0,6,0,0,0,0.783185714285714,-44.5714285714286,-17.2857142857143,-27.7142857142857,-24.2857142857143,-45.8571428571429,16.5714285714286,2,3,3
2020-11-29,"NY",1.40623,0,0.0388727,0,2,0,2.57142857142857,0.0132182923806524,0.813157142857143,-36.4285714285714,-17.7142857142857,-14.1428571428571,-50,-40.7142857142857,13.8571428571429,2,3,3
2020-11-29,"NC",1.17459,0.74,0.823995,0.74,4,8.691966e-05,1.28571428571429,0.0122588099572266,0.717971428571428,-24.8571428571429,-10.4285714285714,10.7142857142857,-33.5714285714286,-37.2857142857143,10.4285714285714,2,2,4
2020-11-29,"ND",1.53626,NA,0.0971817,0.0971817,8,1.49296358442e-05,0.142857142857143,0.0187461312671597,0.669757142857143,-27.4285714285714,-19.7142857142857,-12,-30,-32.1428571428571,12.2857142857143,2,2,3
2020-11-29,"OH",1.45412,0.19,0.0521648,0.19,5,2.762828e-05,1.14285714285714,0.00977711836546135,0.755085714285714,-30,-15.7142857142857,20.5714285714286,-27.8571428571429,-38.5714285714286,13,2,2,3
2020-11-29,"OK",2.32592,0.2,1.25041,0.2,6,4.65184e-05,1.57142857142857,0.0397129160519137,0.638814285714286,-23.4285714285714,-10.1428571428571,-6.28571428571429,-12.1428571428571,-34.1428571428571,10.2857142857143,2,2,3
2020-11-29,"OR",1.28948,0.14,0.168729,0.14,10,1.805272e-05,0,0,0.766371428571428,-33.7142857142857,-13.1428571428571,12,-39.8571428571429,-42.7142857142857,13.2857142857143,2,2,3
2020-11-29,"PA",1.75474,0,0.0894454,0,3,0,0.857142857142857,0.00669538817087608,0.749785714285714,-29.7142857142857,-16.5714285714286,11.4285714285714,-41.7142857142857,-40.5714285714286,13.4285714285714,2,3,3
2020-11-29,"RI",0.73622,NA,0.154639,0.154639,1,1.1384832458e-05,0,0,0.831042857142857,-32.4285714285714,-19.8571428571429,25.4285714285714,-54.2857142857143,-39.2857142857143,14.1428571428571,1.57142857142857,3,3
2020-11-29,"SC",2.00816,1.34,0.823995,1.34,4,0.00026909344,1.28571428571429,0.0249715615533177,0.684957142857143,-20.4285714285714,-10.4285714285714,-2.85714285714286,-9.71428571428571,-34.1428571428571,9.28571428571428,2,2,4
2020-11-29,"SD",0.51969,0,0.0971817,0,8,0,0,0,0.560171428571429,-19.1428571428571,-2.71428571428571,28.8571428571429,-14.5714285714286,-30,10.2857142857143,1.71428571428571,2,2
2020-11-29,"TN",2.04144,0,0.823995,0,4,0,2.85714285714286,0.0418128216425172,0.664728571428571,-22.7142857142857,-10,16.4285714285714,-20,-35.5714285714286,10.2857142857143,2,2,3
2020-11-29,"TX",1.76151,1.91,1.25041,1.91,6,0.00033644841,27,0.0931166740544976,0.738214285714286,-27.1428571428571,-15.5714285714286,-30.8571428571429,-32,-39.1428571428571,13.1428571428571,2,2,3
2020-11-29,"UT",1.00728,0.6,0.0971817,0.6,8,6.04368e-05,0,0,0.735928571428571,-25.4285714285714,-12,12.7142857142857,-37.8571428571429,-40,12.5714285714286,2,2,2
2020-11-29,"VT",0.698174,0,0.154639,0,1,0,0,0,0.817357142857143,-32.2857142857143,-20,2.42857142857143,-53,-37.4285714285714,14.2857142857143,2,3,3
2020-11-29,"VA",1.48867,0,0.0894454,0,3,0,4.14285714285714,0.0485366753077012,0.751771428571429,-27.1428571428571,-12.8571428571429,13.7142857142857,-37.2857142857143,-40,13.2857142857143,2,1,3
2020-11-29,"WA",0.746175,0,0.168729,0,10,0,0.714285714285714,0.00938011491803909,0.782728571428571,-33.7142857142857,-15.8571428571429,12.8571428571429,-51.5714285714286,-43.5714285714286,14.5714285714286,3,2,3
2020-11-29,"WV",0.939551,0,0.0894454,0,3,0,0.714285714285714,0.0399679329280532,0.7154,-26.7142857142857,-11.8571428571429,11.1428571428571,-14.4285714285714,-33.8571428571429,10.1428571428571,2,3,3
2020-11-29,"WI",0.726376,0,0.0521648,0,5,0,0.142857142857143,0.00245356397096374,0.7029,-27.7142857142857,-11.1428571428571,25.7142857142857,-33.2857142857143,-35.2857142857143,12.5714285714286,2,2,3
2020-11-29,"WY",0.92397,NA,0.0971817,0.0971817,8,8.9792975349e-06,0,0,0.518414285714286,-26.2857142857143,-12.7142857142857,-5.14285714285714,-9.71428571428571,-32.4285714285714,10,2,2,2
2020-12-06,"AL",1.52792,2.1,0.56164,2.1,4,0.0003208632,1,0.0203949065760317,0.662628571428571,-11.5714285714286,-2.57142857142857,-6.42857142857143,-13.1428571428571,-17.8571428571429,6,2,2,3
2020-12-06,"AK",0.915605,NA,0.186047,0.186047,10,1.70345563435e-05,0.142857142857143,0.0195281415165359,0.625742857142857,-17.2857142857143,-7.28571428571428,-7.57142857142857,-30.8571428571429,-22.2857142857143,10.4285714285714,3,2,3
2020-12-06,"AZ",1.51662,0,0.0896258,0,9,0,4.28571428571429,0.0588800785318935,0.754428571428571,-18.7142857142857,-10.7142857142857,-27,-26.8571428571429,-28.2857142857143,9.42857142857143,2,2,3
2020-12-06,"AR",1.12172,1.04,1.5857,1.04,6,0.00011665888,1,0.0331364476071343,0.703785714285714,-10.1428571428571,-2.14285714285714,21.7142857142857,-5.28571428571428,-17.7142857142857,5.57142857142857,2,3,3
2020-12-06,"CA",1.96875,0.1,0.0896258,0.1,9,1.96875e-05,7.42857142857143,0.0188006922024393,0.779742857142857,-29.5714285714286,-11.8571428571429,-26.5714285714286,-47.2857142857143,-33.4285714285714,13,3,3,3
2020-12-06,"CO",0.850729,0.05,0.041806,0.05,8,4.253645e-06,0.428571428571429,0.00744210932002142,0.758171428571428,-24.5714285714286,-7.71428571428571,-2,-42,-31.4285714285714,12,2,2,3
2020-12-06,"CT",1.50344,0,0,0,1,0,0.142857142857143,0.00400689040902297,0.827828571428571,-19.2857142857143,-8.71428571428572,-9.85714285714286,-35.8571428571429,-27.2857142857143,11.1428571428571,2,2,3
2020-12-06,"DE",0.813008,NA,0.0859107,0.0859107,3,6.98460863856e-06,0,0,0.804428571428571,-13.7142857142857,-5,NA,-42.4285714285714,-25.4285714285714,9.85714285714286,2,2,3
2020-12-06,"FL",NA,NA,0.56164,0.56164,4,NA,5.14285714285714,0.0239450606125643,0.700342857142857,-18.7142857142857,-11,-31,-36.8571428571429,-23.5714285714286,6.85714285714286,2,3,3
2020-12-06,"GA",2.36603,0.62,0.56164,0.62,4,0.00014669386,1.57142857142857,0.0148004706172917,0.645928571428571,-13.7142857142857,-6,-9.85714285714286,-31.5714285714286,-22.8571428571429,7.85714285714286,2,2,2
2020-12-06,"HI",0.892414,0,0.0896258,0,9,0,0,0,0.778857142857143,-31.7142857142857,-19,-44.5714285714286,-55.4285714285714,-29.4285714285714,10.4285714285714,2,2,3
2020-12-06,"ID",1.22654,0,0.186047,0,10,0,0,0,0.6038,-6.57142857142857,1.42857142857143,21.7142857142857,-14.7142857142857,-18.5714285714286,6.42857142857143,2,2,3
2020-12-06,"IL",0.987136,1.52,0.114931,1.52,5,0.000150044672,0.571428571428571,0.00450944320811169,0.761457142857143,-23.8571428571429,-5.71428571428571,-9,-42,-28.1428571428571,11.4285714285714,2,1,3
2020-12-06,"IN",1.28963,0,0.114931,0,5,0,0.571428571428571,0.00848796765863635,0.7209,-11.5714285714286,-4.14285714285714,16.2857142857143,-13.8571428571429,-19.8571428571429,7.57142857142857,2,2,2
2020-12-06,"IA",0.956697,0,0.0765697,0,7,0,0.857142857142857,0.0271671581658365,0.6834,-9.85714285714286,9,34.1428571428571,-19,-17.1428571428571,7.28571428571428,2,2,3
2020-12-06,"KS",1.30124,0.56,0.0765697,0.56,7,7.286944e-05,0.714285714285714,0.0245179789849537,0.692628571428571,-13.2857142857143,-6.57142857142857,28.8571428571429,-12.1428571428571,-20.7142857142857,7.71428571428571,2,2,3
2020-12-06,"KY",1.1935,0,0.56164,0,4,0,2.42857142857143,0.0543587551857853,0.756071428571429,-21,-2.28571428571429,5.28571428571428,-11.7142857142857,-23.7142857142857,8.42857142857143,2,2,3
2020-12-06,"LA",1.08135,0,1.5857,0,6,0,1.28571428571429,0.027656942547127,0.6459,-15.4285714285714,-3.28571428571429,-26.5714285714286,-22.7142857142857,-19.8571428571429,5.85714285714286,2,2,3
2020-12-06,"ME",0.453317,0,0,0,1,0,0,0,0.765242857142857,-16.5714285714286,-2.42857142857143,3.57142857142857,-22,-21,7.71428571428571,1,1,3
2020-12-06,"MD",1.52261,0,0.0859107,0,3,0,0,0,0.812571428571429,-21.5714285714286,-11,-6,-44.1428571428571,-31.7142857142857,13.2857142857143,2,2.71428571428571,4
2020-12-06,"MA",1.04216,0,0,0,1,0,0.428571428571429,0.00616693637762914,0.828071428571428,-26.4285714285714,-12.2857142857143,-20.4285714285714,-56.5714285714286,-33.2857142857143,13.7142857142857,1.28571428571429,2,4
2020-12-06,"MI",0.375495,0,0.114931,0,5,0,0.857142857142857,0.00858270882563811,0.763285714285714,-25.2857142857143,-7.14285714285714,13.1428571428571,-35.8571428571429,-27.4285714285714,11.2857142857143,2,3,3
2020-12-06,"MN",0.251529,0,0.114931,0,5,0,0,0,0.781042857142857,-26.4285714285714,-10.2857142857143,8.85714285714286,-47.4285714285714,-30.5714285714286,13.7142857142857,2,2,2
2020-12-06,"MS",2.60094,0,0.56164,0,4,0,1,0.0336004682561256,0.665514285714286,-10.2857142857143,-5,-6.14285714285714,0.714285714285714,-17,4.85714285714286,2,2,3
2020-12-06,"MO",1.28939,0.05,0.0765697,0.05,7,6.44695e-06,1.14285714285714,0.0186211087585409,0.666828571428571,-11.4285714285714,-2,15.1428571428571,-19,-18.7142857142857,7,2,2,3
2020-12-06,"MT",0.852946,0,0.041806,0,8,0,0,0,0.670571428571429,-8.85714285714286,-1.42857142857143,4.57142857142857,-12.1428571428571,-15.5714285714286,6.28571428571429,1,3,3
2020-12-06,"NE",0.937035,0,0.0765697,0,7,0,0.428571428571429,0.0221551724647245,0.703042857142857,-11.7142857142857,-2,15.5714285714286,-17.2857142857143,-18,7.71428571428571,1,2,2
2020-12-06,"NV",0.898242,NA,0.0896258,0.0896258,9,8.05056578436e-06,1.28571428571429,0.0417418561174916,0.768414285714286,-22.5714285714286,-9.28571428571428,-34.8571428571429,-41.4285714285714,-30,10.7142857142857,3,2,3
2020-12-06,"NH",0.113636,NA,0,0,1,0,0,0,0.776342857142857,-16.8571428571429,-4.28571428571428,-5.28571428571428,-31.1428571428571,-24,11,2,2,3
2020-12-06,"NJ",2.82342,NA,0.108366,0.108366,2,3.0596273172e-05,1.57142857142857,0.0176919044900928,0.796242857142857,-23.4285714285714,-7.71428571428571,-6.85714285714286,-45.1428571428571,-31.8571428571429,13.1428571428571,2,2,3
2020-12-06,"NM",1.74688,0,1.5857,0,6,0,0,0,0.786985714285714,-30,-6.28571428571428,-18.1428571428571,-19.5714285714286,-31.5714285714286,12.2857142857143,2,3,3
2020-12-06,"NY",1.64306,0.08,0.108366,0.08,2,1.314448e-05,4,0.0205617881476815,0.8143,-29.5714285714286,-10.4285714285714,-25.1428571428571,-47.1428571428571,-30.7142857142857,11.8571428571429,2,3,3
2020-12-06,"NC",1.21888,0.28,0.56164,0.28,4,3.412864e-05,1.71428571428571,0.0163450799429687,0.730642857142857,-14.8571428571429,-3.57142857142857,0.285714285714285,-33.8571428571429,-23,7.57142857142857,2,2,4
2020-12-06,"ND",1.05455,NA,0.041806,0.041806,8,4.40865173e-06,0.285714285714286,0.0374922625343195,0.673642857142857,-13.5714285714286,-10.4285714285714,1.71428571428571,-23.5714285714286,-16,7.71428571428571,2,2,3
2020-12-06,"OH",1.29419,0.29,0.114931,0.29,5,3.753151e-05,1.14285714285714,0.00977711836546135,0.7565,-17.2857142857143,-6.71428571428571,11.5714285714286,-22.5714285714286,-22.5714285714286,8.85714285714286,2,2,3
2020-12-06,"OK",2.81187,0,1.5857,0,6,0,2,0.0505437113387993,0.641142857142857,-10.7142857142857,-2.57142857142857,4.14285714285714,-8.14285714285714,-19.2857142857143,6.57142857142857,2,2,3
2020-12-06,"OR",1.33668,0.19,0.186047,0.19,10,2.539692e-05,0,0,0.762371428571428,-24.4285714285714,-6,10.8571428571429,-38,-30.5714285714286,10.5714285714286,2,2,3
2020-12-06,"PA",1.61543,0,0.0859107,0,3,0,2.57142857142857,0.0200861645126282,0.758071428571429,-20,-7.85714285714286,-3.28571428571429,-39.7142857142857,-28,10.8571428571429,2,3,3
2020-12-06,"RI",0.65941,NA,0,0,1,0,0,0,0.823728571428571,-24.5714285714286,-9.14285714285714,6,-58,-29.1428571428571,11.5714285714286,1.28571428571429,3,3
2020-12-06,"SC",2.2147,0.83,0.56164,0.83,4,0.0001838201,0.571428571428571,0.0110984718014745,0.685257142857143,-10,-3.57142857142857,-9.14285714285714,-12.4285714285714,-18.2857142857143,5.71428571428571,2,2,4
2020-12-06,"SD",0.652629,0,0.041806,0,8,0,0.285714285714286,0.0322965442859097,0.565942857142857,-6.14285714285714,8.42857142857143,42.7142857142857,-9,-12.5714285714286,5.57142857142857,1,2,2
2020-12-06,"TN",1.79852,0,0.56164,0,4,0,2.57142857142857,0.0376315394782655,0.668371428571429,-12,-3.14285714285714,5.71428571428571,-17.2857142857143,-19.5714285714286,6.85714285714286,2,2,3
2020-12-06,"TX",1.675,2.17,1.5857,2.17,6,0.000363475,25.5714285714286,0.088189865903466,0.743057142857143,-16.2857142857143,-9.28571428571429,-20.7142857142857,-28.5714285714286,-24.1428571428571,8.85714285714286,2,2,3
2020-12-06,"UT",1.0087,0,0.041806,0,8,0,0.428571428571429,0.0133679676580738,0.742928571428571,-14.2857142857143,-5,8.14285714285714,-35.7142857142857,-24.5714285714286,9.14285714285714,2,2,2
2020-12-06,"VT",0.586601,0,0,0,1,0,0,0,0.8199,-23.5714285714286,-11.2857142857143,-10.7142857142857,-48.8571428571429,-24.7142857142857,11,2,3,3
2020-12-06,"VA",1.4173,0,0.0859107,0,3,0,4.57142857142857,0.0535577106843599,0.760371428571428,-18.5714285714286,-6.57142857142857,-0.428571428571428,-37.1428571428571,-28,10.7142857142857,2,1.42857142857143,3
2020-12-06,"WA",0.770967,0.22,0.186047,0.22,10,1.6961274e-05,0.142857142857143,0.00187602298360782,0.786357142857143,-25.1428571428571,-8.85714285714286,5.57142857142857,-49.5714285714286,-32.4285714285714,12.1428571428571,3,2,3
2020-12-06,"WV",1.02048,0.25,0.0859107,0.25,3,2.5512e-05,0.857142857142857,0.0479615195136638,0.7219,-14.1428571428571,-3.57142857142857,-0.285714285714286,-14,-19.7142857142857,7.28571428571428,2,3,3
2020-12-06,"WI",0.698201,0.09,0.114931,0.09,5,6.283809e-06,0.142857142857143,0.00245356397096374,0.709142857142857,-18,-4.28571428571429,21.5714285714286,-28.5714285714286,-19.5714285714286,9.57142857142857,2,2,3
2020-12-06,"WY",1.07618,NA,0.041806,0.041806,8,4.499078108e-06,0,0,0.540771428571429,-14.5714285714286,-4.57142857142857,3.42857142857143,-0.142857142857143,-14.8571428571429,5.71428571428571,2,2,2
2020-12-13,"AL",1.46654,0.56,0.686892,0.56,4,8.212624e-05,3,0.0611847197280951,0.6754,-11.5714285714286,-1.85714285714286,-8.57142857142857,-12.1428571428571,-18.8571428571429,6.71428571428571,2,2,3
2020-12-13,"AK",0.630798,NA,0.0323939,0.0323939,10,2.04340073322e-06,1,0.136696990615752,0.621828571428571,-14.1428571428571,-4.57142857142857,-4.42857142857143,-27.1428571428571,-22.2857142857143,10,3,2,3
2020-12-13,"AZ",1.45493,0,0.0723439,0,9,0,2.14285714285714,0.0294400392659468,0.764485714285714,-18.4285714285714,-10.1428571428571,-33,-27.1428571428571,-29,10.1428571428571,2,2,3
2020-12-13,"AR",1.05314,0.48,2.22888,0.48,6,5.055072e-05,1.42857142857143,0.0473377822959061,0.702828571428571,-12.4285714285714,-2,5.28571428571429,-5.85714285714286,-19.8571428571429,7.14285714285714,2,3,3
2020-12-13,"CA",1.99653,0.08,0.0723439,0.08,9,1.597224e-05,6.57142857142857,0.0166313815636963,0.788057142857143,-31.7142857142857,-12.8571428571429,-31.7142857142857,-49.1428571428571,-35.7142857142857,13.8571428571429,3,3,3
2020-12-13,"CO",0.736702,0,0,0,8,0,0.571428571428571,0.00992281242669522,0.763142857142857,-28.4285714285714,-9.42857142857143,-33.2857142857143,-42.8571428571428,-33.1428571428571,13.4285714285714,2,2,3
2020-12-13,"CT",1.11529,0,0.178891,0,1,0,0.285714285714286,0.00801378081804594,0.828742857142857,-14.4285714285714,-1.42857142857143,-1.14285714285714,-34.4285714285714,-26.1428571428571,10.4285714285714,2,2,3
2020-12-13,"DE",0.778037,NA,0.28103,0.28103,3,2.1865173811e-05,0.285714285714286,0.0293412249491957,0.8104,-14.5714285714286,-3.71428571428571,NA,-42.8571428571429,-26.2857142857143,10.1428571428571,2,2,3.42857142857143
2020-12-13,"FL",NA,NA,0.686892,0.686892,4,NA,5.71428571428571,0.0266056229028492,0.705028571428571,-18.1428571428571,-9.57142857142857,-28.5714285714286,-36,-23.7142857142857,6.71428571428571,2,3,3
2020-12-13,"GA",2.57525,0.59,0.686892,0.59,4,0.00015193975,2.71428571428571,0.0255644492480493,0.649271428571429,-12.8571428571429,-4.42857142857143,-6.71428571428571,-30.8571428571429,-23.7142857142857,7.71428571428571,2,2,2
2020-12-13,"HI",0.435493,0,0.0723439,0,9,0,0,0,0.773142857142857,-30.4285714285714,-18,-44.4285714285714,-55.5714285714286,-29.7142857142857,10.4285714285714,2,2,3
2020-12-13,"ID",1.11063,1.02,0.0323939,1.02,10,0.00011328426,0.428571428571429,0.023914948875818,0.615871428571429,-6.42857142857143,3.28571428571429,8.57142857142857,-15,-19,7,2,2,3
2020-12-13,"IL",0.901844,0,0.0581463,0,5,0,0.571428571428571,0.00450944320811169,0.766542857142857,-23.2857142857143,-4.85714285714286,-18.4285714285714,-41.8571428571428,-28.4285714285714,11.4285714285714,2,1,3
2020-12-13,"IN",1.05791,0,0.0581463,0,5,0,1.71428571428571,0.0254639029759091,0.7305,-11.1428571428571,-3,13.7142857142857,-14.1428571428571,-20.1428571428571,7.57142857142857,2,2,2
2020-12-13,"IA",1.3224,0,0.0820681,0,7,0,0.571428571428571,0.0181114387772243,0.687485714285714,-10.4285714285714,8.85714285714286,8.71428571428571,-20,-17.2857142857143,8,2,2,3
2020-12-13,"KS",1.39145,0,0.0820681,0,7,0,1.57142857142857,0.0539395537668982,0.694571428571429,-14.5714285714286,-6,4.42857142857143,-12.8571428571429,-21.2857142857143,8.28571428571428,2,2,3
2020-12-13,"KY",1.1384,0,0.686892,0,4,0,3.42857142857143,0.076741772026991,0.758514285714286,-18.7142857142857,-1.28571428571429,12.4285714285714,-10.4285714285714,-23.5714285714286,8.14285714285714,2,2,3
2020-12-13,"LA",1.0095,0,2.22888,0,6,0,2,0.0430219106288642,0.657,-16.1428571428571,-3.28571428571429,-31.5714285714286,-23.5714285714286,-20.4285714285714,6.42857142857143,2,2,3
2020-12-13,"ME",0.464165,0,0.178891,0,1,0,0,0,0.774114285714286,-12.2857142857143,2.71428571428571,1.57142857142857,-19.4285714285714,-19.7142857142857,8,1,1,3
2020-12-13,"MD",1.32322,0.15,0.28103,0.15,3,1.98483e-05,0,0,0.818214285714286,-22.8571428571429,-10.1428571428571,3.85714285714286,-44.2857142857143,-32.8571428571429,13.7142857142857,2,2,4
2020-12-13,"MA",1.05308,0.1,0.178891,0.1,1,1.05308e-05,0.285714285714286,0.00411129091841943,0.830757142857143,-21.4285714285714,-5.28571428571429,-11.4285714285714,-54.8571428571428,-32.1428571428571,12.5714285714286,2,2,4
2020-12-13,"MI",0.324594,0,0.0581463,0,5,0,1.71428571428571,0.0171654176512762,0.772471428571428,-24.7142857142857,-5.85714285714286,9.42857142857143,-36.4285714285714,-27,11.1428571428571,2,3,3
2020-12-13,"MN",0.141628,0.45,0.0581463,0.45,5,6.37326e-06,0,0,0.780357142857143,-26,-8.85714285714286,-7.42857142857143,-48.2857142857143,-30.4285714285714,13.8571428571429,2,2,2
2020-12-13,"MS",2.72123,2.33,0.686892,2.33,4,0.00063404659,2.14285714285714,0.0720010034059835,0.669842857142857,-10.4285714285714,-4.57142857142857,-8.57142857142857,0.714285714285714,-17.7142857142857,5.71428571428571,2,2,3
2020-12-13,"MO",1.18162,0.1,0.0820681,0.1,7,1.18162e-05,1.85714285714286,0.030259301732629,0.663685714285714,-11.4285714285714,-0.714285714285714,1.57142857142857,-19,-19.4285714285714,7.42857142857143,2,2,3
2020-12-13,"MT",0.749601,0,0,0,8,0,0.142857142857143,0.013366400024808,0.684871428571429,-9.28571428571428,-1.42857142857143,-6,-9.57142857142857,-15.5714285714286,6.85714285714286,1,3,3
2020-12-13,"NE",0.796776,0,0.0820681,0,7,0,0.285714285714286,0.014770114976483,0.7049,-14,-1.85714285714286,-14.2857142857143,-20,-19.4285714285714,8.71428571428571,1,2,2
2020-12-13,"NV",1.70358,NA,0.0723439,0.0723439,9,1.23243621162e-05,0.571428571428571,0.0185519360522185,0.775828571428571,-22.5714285714286,-9.85714285714286,-39.4285714285714,-42.2857142857143,-30.8571428571429,10.7142857142857,3,2,3
2020-12-13,"NH",0.371287,NA,0.178891,0.178891,1,6.6419902717e-06,0,0,0.770342857142857,-10.1428571428571,3.14285714285714,-4.28571428571429,-25.1428571428571,-22.5714285714286,10.2857142857143,2,2,3
2020-12-13,"NJ",2.67231,NA,0.0430478,0.0430478,2,1.15037066418e-05,2.14285714285714,0.024125324304672,0.804828571428571,-21.2857142857143,-3,5.14285714285714,-43.8571428571429,-32.1428571428571,12.8571428571429,2,2,3
2020-12-13,"NM",1.52005,0,2.22888,0,6,0,0.571428571428571,0.0272520349264805,0.800028571428571,-30.4285714285714,-5,-28.2857142857143,-17.8571428571429,-31.5714285714286,12.8571428571429,2,3,3
2020-12-13,"NY",1.43254,0,0.0430478,0,2,0,4.71428571428571,0.0242335360311961,0.815842857142857,-27.8571428571429,-6.14285714285714,-15.2857142857143,-46.4285714285714,-31,11.5714285714286,2,3,3
2020-12-13,"NC",1.19539,0.53,0.686892,0.53,4,6.335567e-05,0.857142857142857,0.00817253997148437,0.738257142857143,-15.8571428571429,-3.71428571428571,-1.27675647831893e-15,-34.1428571428571,-24,8.28571428571428,2,2,4
2020-12-13,"ND",1.35432,NA,0,0,8,0,0,0,0.657385714285714,-13.1428571428571,-9.57142857142857,-18.4285714285714,-23.4285714285714,-16.1428571428571,8.28571428571428,2,2,2.57142857142857
2020-12-13,"OH",1.44523,0,0.0581463,0,5,0,0.571428571428571,0.00488855918273067,0.7605,-16,-4.85714285714286,16.8571428571429,-22,-22.8571428571429,8.85714285714286,2,2,3
2020-12-13,"OK",1.89852,0,2.22888,0,6,0,2.71428571428571,0.0685950368169419,0.6443,-16,-4.42857142857143,-14.8571428571429,-11.2857142857143,-23.4285714285714,9,2,2,3
2020-12-13,"OR",1.14734,0,0.0323939,0,10,0,0,0,0.763,-24.5714285714286,-5.71428571428571,-5,-38.2857142857143,-31,10.8571428571429,2,2,3
2020-12-13,"PA",1.28202,0,0.28103,0,3,0,1,0.00781128619935543,0.762557142857143,-23,-3.57142857142857,1.71428571428571,-40.5714285714286,-30.7142857142857,11.7142857142857,2,3,3
2020-12-13,"RI",0.595171,NA,0.178891,0.178891,1,1.06470735361e-05,0,0,0.818257142857143,-18.5714285714286,-1.42857142857143,18.7142857142857,-55.7142857142857,-28.7142857142857,10.4285714285714,2,3,3
2020-12-13,"SC",2.30138,0.95,0.686892,0.95,4,0.0002186311,1,0.0194223256525804,0.690742857142857,-9.85714285714286,-2.28571428571429,-8,-11.8571428571429,-19.2857142857143,6.28571428571428,2,2,3.42857142857143
2020-12-13,"SD",0.448113,0,0,0,8,0,0.285714285714286,0.0322965442859097,0.569128571428571,-6.57142857142857,11,11.8571428571429,-9,-12.8571428571429,6.57142857142857,1,2,2
2020-12-13,"TN",1.78376,0,0.686892,0,4,0,3,0.043903462724643,0.672242857142857,-11.2857142857143,-2.14285714285714,3.28571428571429,-18,-20.5714285714286,7,2,2,3
2020-12-13,"TX",1.7002,3,2.22888,3,6,0.00051006,30,0.103462971171664,0.746028571428571,-16.4285714285714,-7.57142857142857,-28.5714285714286,-28.4285714285714,-25.1428571428571,9.28571428571428,2,2,3
